price,vehicle_type,registration_year,transmission_type,power_ps,kilometer,fuel_type,brand,unrepaired_damage,vehicle_age
599,small car,1999,manual,75,150000,petrol,Renault,no,17
2899,sedan,2002,manual,116,150000,petrol,BMW,no,14
4500,station wagon,2005,Unknown,200,150000,petrol,Opel,no,11
800,station wagon,1997,manual,110,150000,petrol,Peugeot,no,19
21900,suv,2014,automatic,122,20000,petrol,Skoda,no,2
2340,small car,2006,manual,60,125000,petrol,Citroen,no,10
5299,small car,2012,automatic,113,30000,electric,Renault,no,4
19500,convertible,2012,manual,140,60000,diesel,Volkswagen,no,4
2100,station wagon,2002,automatic,155,150000,diesel,Audi,no,14
12000,station wagon,2010,manual,143,150000,diesel,BMW,no,6
5500,convertible,2002,manual,136,50000,petrol,Peugeot,no,14
4200,coupe,1999,automatic,170,150000,petrol,BMW,no,17
649,Unknown,2016,manual,75,125000,petrol,Volkswagen,no,0
2900,sedan,1998,manual,125,150000,diesel,Mercedes_Benz,unknown,18
1100,sedan,1997,manual,116,150000,petrol,Volvo,no,19
2500,station wagon,2003,manual,125,150000,diesel,Opel,unknown,13
9800,van,2014,manual,150,90000,diesel,Renault,yes,2
2590,convertible,2003,manual,95,100000,petrol,Ford,no,13
1750,van,2002,automatic,140,150000,petrol,Renault,no,14
3900,van,2007,manual,90,70000,diesel,Citroen,no,9
17990,van,2014,automatic,147,20000,petrol,Toyota,no,2
2300,coupe,1997,manual,125,150000,petrol,Audi,unknown,19
999,small car,2004,manual,98,150000,petrol,Renault,no,12
4600,station wagon,2006,automatic,179,150000,diesel,Volvo,no,10
2100,sedan,1999,manual,113,150000,petrol,BMW,unknown,17
4800,suv,2004,manual,124,150000,other,Mazda,no,12
3495,sedan,1998,manual,150,150000,petrol,Volkswagen,no,18
7850,sedan,2009,manual,90,125000,diesel,Toyota,no,7
2400,sedan,2004,manual,113,150000,diesel,Audi,unknown,12
1200,sedan,2002,manual,103,150000,other,Fiat,unknown,14
3999,station wagon,2004,manual,129,150000,petrol,Toyota,no,12
700,sedan,1997,manual,113,150000,petrol,Nissan,unknown,19
2200,station wagon,1999,automatic,194,150000,petrol,BMW,no,17
7900,station wagon,2006,automatic,163,150000,diesel,BMW,no,10
4200,sedan,2007,automatic,113,150000,diesel,Citroen,no,9
2600,Unknown,2016,manual,64,125000,petrol,Volkswagen,unknown,0
1450,sedan,1998,manual,101,30000,petrol,Volkswagen,no,18
3400,sedan,2007,manual,80,150000,petrol,Volkswagen,no,9
8000,small car,2007,manual,101,150000,diesel,Volkswagen,no,9
16999,coupe,2007,manual,241,70000,petrol,Audi,no,9
3800,sedan,2000,manual,129,150000,petrol,Mercedes_Benz,no,16
900,coupe,1996,manual,136,150000,petrol,Opel,no,20
13500,sedan,2013,manual,120,50000,petrol,Mazda,unknown,3
2400,sedan,2003,manual,90,150000,diesel,Mercedes_Benz,no,13
1250,small car,2000,manual,75,150000,petrol,Sonstige_Autos,unknown,16
10990,sedan,2011,manual,122,70000,petrol,Volkswagen,no,5
2500,convertible,2004,manual,109,150000,petrol,Peugeot,no,12
1700,small car,2008,manual,68,150000,petrol,Hyundai,no,8
6900,sedan,2008,manual,136,125000,diesel,Volvo,no,8
6500,small car,2006,manual,116,100000,petrol,MINI,no,10
17300,van,2012,manual,105,60000,petrol,Volkswagen,no,4
1650,small car,2005,Unknown,113,80000,other,Ford,unknown,11
1690,station wagon,2001,manual,150,150000,diesel,BMW,no,15
10500,sedan,2009,manual,125,80000,petrol,Seat,no,7
6400,convertible,2004,manual,170,150000,petrol,BMW,no,12
870,small car,1999,manual,75,150000,petrol,Volkswagen,no,17
5500,small car,2009,manual,60,60000,petrol,Skoda,no,7
500,Unknown,2000,manual,125,150000,petrol,Audi,no,16
1250,Unknown,2000,manual,113,150000,other,Renault,no,16
4000,station wagon,2007,manual,101,150000,diesel,Opel,no,9
500,sedan,2002,manual,116,150000,diesel,Ford,yes,14
11300,van,2010,manual,140,50000,petrol,Volkswagen,no,6
12950,station wagon,2008,automatic,197,150000,diesel,BMW,no,8
5999,sedan,2002,automatic,150,150000,diesel,Mercedes_Benz,no,14
1100,van,2004,manual,80,100000,diesel,Ford,yes,12
800,station wagon,2002,manual,113,150000,petrol,Ford,unknown,14
500,small car,1997,manual,65,150000,other,Opel,yes,19
13300,suv,2003,automatic,313,150000,diesel,Volkswagen,no,13
1490,van,2000,manual,68,150000,diesel,Fiat,no,16
2590,van,2004,manual,136,150000,diesel,Ford,no,12
5000,sedan,1998,automatic,113,150000,petrol,BMW,yes,18
2150,Unknown,2005,automatic,113,150000,diesel,Smart,unknown,11
8420,sedan,2010,manual,105,150000,diesel,Volkswagen,no,6
1600,station wagon,1983,manual,82,150000,diesel,Volvo,yes,33
4100,convertible,2006,manual,109,100000,petrol,Peugeot,no,10
5300,coupe,2002,automatic,163,150000,petrol,Mercedes_Benz,unknown,14
4000,sedan,2006,manual,116,150000,diesel,Audi,no,10
2100,small car,2004,automatic,113,150000,diesel,Smart,no,12
3200,sedan,1998,manual,190,150000,petrol,Volkswagen,no,18
3499,small car,2007,manual,111,125000,petrol,Renault,no,9
3000,small car,1998,manual,113,125000,petrol,Mercedes_Benz,unknown,18
599,sedan,1997,automatic,165,150000,petrol,Audi,yes,19
3790,van,2005,manual,116,150000,diesel,Ford,no,11
599,small car,1993,manual,113,125000,petrol,Ford,no,23
9900,coupe,1986,manual,184,40000,petrol,BMW,no,30
2900,sedan,1999,manual,150,150000,petrol,BMW,no,17
3599,sedan,2002,manual,166,150000,petrol,Mazda,no,14
17999,sedan,2007,automatic,235,150000,diesel,Mercedes_Benz,no,9
8000,van,2012,manual,114,100000,diesel,Opel,no,4
2999,Unknown,2016,manual,69,150000,diesel,Opel,unknown,0
16900,station wagon,2010,manual,190,150000,diesel,Audi,no,6
5800,sedan,2011,manual,90,150000,diesel,Hyundai,unknown,5
1999,sedan,1991,manual,113,150000,petrol,Mercedes_Benz,unknown,25
13900,small car,2015,manual,87,10000,petrol,Opel,no,1
2790,station wagon,2001,manual,101,150000,petrol,Opel,no,15
750,station wagon,1989,manual,133,150000,petrol,Audi,unknown,27
3500,van,2006,manual,113,150000,diesel,Renault,unknown,10
15990,sedan,2008,manual,135,30000,petrol,Mercedes_Benz,no,8
2999,small car,2007,manual,69,100000,other,Peugeot,no,9
46999,sedan,2012,automatic,258,40000,diesel,Mercedes_Benz,no,4
2150,small car,2003,manual,60,150000,petrol,Volkswagen,no,13
8999,sedan,2005,manual,218,150000,petrol,BMW,no,11
1300,small car,2001,manual,113,150000,other,Renault,no,15
1100,station wagon,1999,manual,115,150000,petrol,Ford,no,17
990,sedan,1992,manual,118,150000,petrol,Mercedes_Benz,no,24
3000,sedan,2001,manual,113,5000,diesel,BMW,unknown,15
8499,small car,2011,manual,105,70000,petrol,Seat,no,5
1700,station wagon,2000,automatic,150,150000,diesel,Volkswagen,no,16
18999,van,2007,manual,131,150000,diesel,Volkswagen,no,9
11000,station wagon,2011,automatic,140,150000,diesel,Volkswagen,unknown,5
4300,small car,2010,manual,76,50000,petrol,Renault,no,6
800,convertible,1993,manual,115,150000,petrol,Opel,unknown,23
3250,station wagon,2003,manual,113,150000,petrol,Volkswagen,unknown,13
850,station wagon,1996,manual,125,150000,petrol,Audi,no,20
9000,coupe,2003,manual,170,150000,lpg,BMW,no,13
1750,small car,2002,manual,75,150000,petrol,Volkswagen,no,14
1250,station wagon,1997,Unknown,113,150000,petrol,Volkswagen,unknown,19
11900,station wagon,2007,manual,179,150000,diesel,Audi,no,9
1150,sedan,2000,Unknown,75,150000,petrol,Peugeot,unknown,16
2650,station wagon,1995,manual,174,150000,lpg,Volkswagen,no,21
1450,station wagon,1998,automatic,113,150000,petrol,Toyota,no,18
5950,small car,2003,manual,116,125000,petrol,BMW,no,13
500,small car,1997,manual,60,150000,petrol,Opel,no,19
500,small car,1997,manual,113,150000,other,Opel,no,19
2390,coupe,1994,manual,136,150000,petrol,Volkswagen,no,22
2000,sedan,2001,manual,180,150000,petrol,BMW,yes,15
10999,sedan,2011,manual,122,60000,petrol,BMW,no,5
18900,convertible,2012,manual,140,40000,diesel,Volkswagen,no,4
5950,station wagon,2007,manual,147,90000,petrol,Mazda,no,9
2600,sedan,1990,automatic,160,125000,petrol,Mercedes_Benz,no,26
1049,Unknown,2016,manual,113,150000,petrol,Opel,unknown,0
1450,other,2001,manual,101,150000,petrol,Opel,no,15
10990,sedan,2007,manual,163,150000,diesel,BMW,no,9
1350,Unknown,2000,manual,75,150000,petrol,Volkswagen,unknown,16
11448,sedan,2007,automatic,179,150000,diesel,Audi,no,9
17800,sedan,2010,manual,136,90000,diesel,Mercedes_Benz,no,6
500,sedan,1996,manual,101,125000,petrol,Opel,yes,20
1500,sedan,1989,automatic,160,150000,petrol,Mercedes_Benz,yes,27
2500,sedan,2004,manual,105,80000,petrol,Kia,yes,12
2450,small car,1999,manual,116,150000,petrol,Volkswagen,no,17
3750,sedan,2004,manual,105,125000,petrol,Seat,no,12
2350,sedan,1998,manual,150,150000,petrol,BMW,no,18
13600,small car,2015,manual,60,10000,petrol,Volkswagen,no,1
1600,station wagon,2001,manual,101,150000,petrol,Opel,no,15
1000,small car,2000,manual,75,150000,petrol,Renault,no,16
12900,small car,2010,automatic,122,50000,petrol,Audi,no,6
8600,suv,1992,manual,143,80000,petrol,Toyota,no,24
10900,station wagon,2011,manual,131,70000,diesel,Renault,no,5
799,station wagon,1998,manual,90,150000,petrol,Renault,unknown,18
12600,small car,2011,manual,105,90000,diesel,Volkswagen,no,5
2300,sedan,1986,automatic,90,150000,petrol,Volkswagen,no,30
1250,sedan,1999,Unknown,113,150000,diesel,BMW,unknown,17
900,small car,1999,manual,113,150000,petrol,Opel,no,17
1112,coupe,1995,manual,102,150000,petrol,BMW,no,21
750,sedan,1998,manual,109,150000,petrol,Renault,no,18
900,small car,2001,manual,75,150000,petrol,Opel,no,15
8888,station wagon,2006,manual,170,150000,petrol,Audi,no,10
999,Unknown,2016,automatic,113,150000,petrol,Smart,yes,0
5400,van,2005,automatic,140,150000,diesel,Volkswagen,unknown,11
500,station wagon,1998,automatic,130,150000,petrol,Ford,unknown,18
14890,sedan,2011,manual,136,90000,petrol,BMW,no,5
29700,sedan,2010,automatic,286,100000,diesel,BMW,no,6
14499,sedan,2009,automatic,211,125000,petrol,Volkswagen,no,7
4750,station wagon,2007,automatic,140,150000,diesel,Audi,no,9
500,Unknown,2016,manual,113,150000,other,Volkswagen,unknown,0
2000,suv,2009,manual,82,90000,lpg,Lada,no,7
690,sedan,1994,manual,60,150000,petrol,Volkswagen,no,22
1099,station wagon,1996,manual,90,150000,petrol,Volkswagen,no,20
23900,van,2012,automatic,224,125000,diesel,Mercedes_Benz,no,4
900,small car,1998,manual,60,150000,petrol,Seat,no,18
1700,station wagon,2002,manual,115,150000,other,Ford,unknown,14
999,sedan,1998,manual,75,125000,petrol,Skoda,no,18
1350,Unknown,2016,manual,101,150000,other,Opel,no,0
1100,station wagon,1997,manual,125,150000,petrol,Volkswagen,no,19
2150,small car,2007,manual,113,150000,petrol,Chevrolet,no,9
4950,station wagon,2008,manual,177,150000,diesel,Toyota,yes,8
825,small car,2000,manual,113,150000,petrol,Opel,no,16
1690,sedan,1999,manual,107,150000,petrol,Renault,no,17
9700,Unknown,2016,manual,200,150000,petrol,Volkswagen,unknown,0
3450,van,2002,manual,110,150000,petrol,Toyota,no,14
4290,sedan,1998,automatic,125,125000,diesel,Mercedes_Benz,no,18
75997,coupe,2008,automatic,480,60000,petrol,Porsche,no,8
1200,coupe,1996,manual,90,150000,petrol,Toyota,no,20
17000,coupe,2011,manual,143,80000,petrol,BMW,no,5
1500,sedan,1994,manual,150,90000,petrol,BMW,no,22
4700,other,1999,manual,113,150000,diesel,Sonstige_Autos,no,17
9999,suv,2007,automatic,171,150000,diesel,Nissan,yes,9
7500,convertible,2008,manual,125,90000,petrol,Opel,no,8
2000,small car,2003,manual,60,125000,petrol,Seat,no,13
5800,sedan,2003,automatic,204,150000,diesel,Mercedes_Benz,no,13
13600,sedan,2011,manual,105,80000,diesel,Skoda,no,5
1000,station wagon,2003,manual,115,150000,petrol,Ford,yes,13
800,station wagon,1995,manual,116,150000,other,Audi,unknown,21
550,small car,1997,manual,60,150000,other,Opel,yes,19
7050,small car,2011,manual,69,30000,petrol,Opel,no,5
6700,station wagon,2006,manual,140,150000,diesel,Volkswagen,no,10
9870,small car,2014,manual,90,30000,petrol,Dacia,no,2
6000,sedan,2001,automatic,193,150000,diesel,BMW,no,15
1490,sedan,1999,manual,90,80000,petrol,Nissan,yes,17
11950,sedan,2005,automatic,218,150000,diesel,BMW,no,11
1650,small car,2003,automatic,63,125000,petrol,Suzuki,no,13
8000,sedan,2008,manual,122,80000,petrol,BMW,no,8
800,small car,2001,manual,65,150000,diesel,Renault,no,15
500,sedan,1994,manual,150,150000,petrol,Audi,yes,22
1950,small car,2002,manual,113,125000,petrol,Seat,unknown,14
14900,suv,2008,automatic,190,150000,diesel,Mercedes_Benz,no,8
2150,station wagon,2002,manual,145,150000,petrol,Ford,no,14
1550,small car,2003,manual,113,150000,petrol,Renault,no,13
27300,van,2012,automatic,170,60000,diesel,Volkswagen,no,4
6500,van,1999,manual,88,150000,diesel,Volkswagen,no,17
3800,sedan,2007,manual,105,150000,petrol,Mazda,no,9
1250,sedan,1999,manual,101,150000,petrol,Audi,no,17
2450,small car,1999,automatic,102,125000,petrol,Mercedes_Benz,no,17
3500,small car,2004,manual,90,80000,petrol,Opel,no,12
9999,sedan,2012,manual,102,90000,petrol,BMW,no,4
8000,sedan,2003,automatic,163,150000,other,Mercedes_Benz,no,13
650,small car,2000,manual,60,150000,petrol,Fiat,no,16
1400,station wagon,1991,manual,136,150000,other,Volkswagen,unknown,25
3399,small car,2009,manual,80,125000,petrol,Opel,no,7
15900,convertible,2008,automatic,231,90000,petrol,Mercedes_Benz,no,8
7800,small car,2013,manual,69,50000,petrol,Seat,no,3
1000,van,2003,manual,91,150000,diesel,Mercedes_Benz,unknown,13
2111,small car,2006,manual,113,125000,petrol,Fiat,no,10
750,station wagon,1998,manual,101,150000,petrol,Volkswagen,no,18
850,small car,2000,manual,113,150000,petrol,Opel,no,16
6199,sedan,2006,Unknown,109,125000,diesel,Mercedes_Benz,no,10
1999,van,1997,manual,121,150000,petrol,Citroen,no,19
11990,coupe,2009,manual,160,60000,petrol,Volkswagen,no,7
3699,small car,2007,manual,75,80000,petrol,Peugeot,no,9
8400,small car,2013,Unknown,75,40000,electric,Smart,no,3
2850,sedan,1998,manual,90,150000,diesel,Volkswagen,no,18
1000,coupe,1994,manual,102,150000,petrol,BMW,no,22
13000,van,2010,manual,102,150000,diesel,Volkswagen,no,6
6990,sedan,2005,automatic,230,100000,petrol,Opel,no,11
5599,station wagon,2007,manual,105,150000,diesel,Skoda,no,9
14899,sedan,2012,manual,105,125000,diesel,Volkswagen,no,4
1350,sedan,1998,manual,170,150000,petrol,BMW,no,18
2800,small car,2006,manual,113,80000,petrol,Volkswagen,unknown,10
2200,small car,2000,manual,83,150000,petrol,Toyota,no,16
850,small car,1994,manual,113,150000,petrol,Volkswagen,no,22
2200,Unknown,2016,automatic,113,150000,petrol,BMW,no,0
950,small car,1999,manual,75,150000,petrol,Volkswagen,unknown,17
10900,other,2008,manual,140,150000,diesel,Ford,no,8
650,small car,1997,manual,113,150000,petrol,Ford,no,19
1300,sedan,2002,manual,107,150000,diesel,Peugeot,yes,14
12800,suv,2006,manual,250,150000,petrol,Porsche,no,10
1999,sedan,2002,manual,116,150000,petrol,Volkswagen,no,14
8000,sedan,2010,manual,165,150000,diesel,Citroen,unknown,6
3499,station wagon,2005,manual,116,150000,petrol,Ford,unknown,11
2599,small car,2006,automatic,61,125000,petrol,Smart,no,10
1100,van,2001,manual,125,150000,petrol,Opel,no,15
2600,van,2003,manual,113,90000,petrol,Nissan,no,13
950,small car,1997,manual,75,150000,petrol,Volkswagen,yes,19
1999,coupe,2001,manual,116,150000,petrol,Opel,no,15
6300,station wagon,2003,manual,163,150000,diesel,BMW,no,13
5600,small car,2007,manual,87,70000,petrol,Toyota,no,9
16900,Unknown,2011,manual,184,50000,petrol,MINI,no,5
980,van,2001,manual,101,150000,other,Mazda,unknown,15
28200,sedan,2015,automatic,184,20000,petrol,BMW,no,1
12499,small car,2013,manual,90,30000,petrol,Volkswagen,no,3
3200,coupe,2001,manual,163,150000,petrol,Mercedes_Benz,no,15
1500,small car,2004,manual,113,150000,petrol,Volkswagen,no,12
880,small car,1999,manual,75,150000,petrol,Volkswagen,no,17
11900,suv,2006,automatic,218,150000,diesel,BMW,no,10
26900,sedan,2014,automatic,184,70000,diesel,Volkswagen,no,2
950,sedan,1998,manual,101,150000,petrol,Volkswagen,no,18
2650,convertible,2002,manual,108,150000,petrol,Peugeot,no,14
2350,small car,2005,manual,60,90000,petrol,Opel,no,11
9500,station wagon,2007,automatic,197,150000,diesel,BMW,no,9
8500,sedan,2006,manual,306,150000,petrol,BMW,no,10
2000,station wagon,2003,Unknown,113,150000,diesel,Volkswagen,unknown,13
849,sedan,2000,manual,116,150000,petrol,Opel,no,16
2900,small car,2005,manual,69,100000,petrol,Ford,no,11
5900,coupe,2009,manual,174,125000,petrol,Peugeot,no,7
1000,sedan,1996,automatic,236,150000,petrol,BMW,yes,20
1799,small car,1998,manual,75,150000,petrol,Volkswagen,no,18
1050,station wagon,1999,manual,125,150000,diesel,Mercedes_Benz,unknown,17
3750,small car,2006,manual,83,125000,petrol,Honda,no,10
9990,small car,2011,manual,86,20000,petrol,Volkswagen,no,5
900,sedan,1996,manual,125,150000,petrol,Audi,unknown,20
1999,convertible,1997,manual,101,150000,petrol,Volkswagen,no,19
39999,station wagon,2014,automatic,204,90000,diesel,Audi,no,2
5999,convertible,2009,automatic,71,60000,petrol,Smart,no,7
2250,Unknown,2016,manual,60,5000,petrol,Opel,no,0
1999,sedan,1999,manual,116,150000,petrol,Volkswagen,no,17
7500,station wagon,2006,manual,110,150000,petrol,Audi,unknown,10
900,station wagon,1997,manual,101,150000,petrol,Opel,no,19
10850,station wagon,2005,automatic,143,50000,petrol,Mercedes_Benz,no,11
1000,small car,1995,manual,90,150000,petrol,Peugeot,no,21
10500,sedan,1968,automatic,360,50000,petrol,Sonstige_Autos,no,48
7750,coupe,2006,automatic,280,90000,petrol,Nissan,yes,10
1475,small car,1996,manual,113,90000,petrol,Volkswagen,no,20
1300,small car,2006,manual,113,150000,petrol,Peugeot,unknown,10
35000,van,2010,automatic,318,80000,petrol,Mercedes_Benz,no,6
8300,small car,2015,automatic,60,5000,petrol,Skoda,no,1
2300,station wagon,1988,automatic,113,90000,petrol,BMW,unknown,28
999,station wagon,1999,manual,95,150000,diesel,Volvo,no,17
4300,sedan,2003,manual,101,150000,diesel,Volkswagen,no,13
5555,sedan,2007,manual,145,150000,petrol,Ford,no,9
2600,small car,2006,manual,75,150000,petrol,Renault,no,10
1000,small car,2002,manual,75,150000,petrol,Opel,unknown,14
800,station wagon,1998,manual,140,150000,lpg,Volvo,no,18
2750,small car,2007,manual,113,150000,petrol,Volkswagen,no,9
6350,sedan,2000,automatic,163,90000,petrol,Mercedes_Benz,no,16
850,small car,1997,manual,113,150000,petrol,Opel,yes,19
3990,van,2004,manual,105,150000,diesel,Volkswagen,no,12
2199,convertible,1996,manual,125,150000,petrol,Honda,unknown,20
500,station wagon,1996,manual,150,150000,petrol,Audi,unknown,20
2000,small car,2008,Unknown,113,150000,lpg,Hyundai,unknown,8
550,small car,2002,manual,113,150000,petrol,Volkswagen,unknown,14
17500,convertible,2009,automatic,179,100000,petrol,Audi,no,7
13100,small car,2014,manual,116,30000,petrol,Opel,no,2
650,small car,1999,Unknown,113,150000,other,Volkswagen,unknown,17
10999,sedan,2009,automatic,190,150000,petrol,Audi,no,7
2800,sedan,1999,manual,68,150000,diesel,Volkswagen,no,17
15950,coupe,1990,automatic,252,40000,petrol,Sonstige_Autos,no,26
1150,van,2002,manual,113,150000,petrol,Fiat,no,14
990,sedan,2001,automatic,95,150000,diesel,Mercedes_Benz,no,15
2600,station wagon,2004,automatic,131,150000,diesel,Audi,no,12
500,station wagon,1998,manual,131,150000,diesel,Opel,yes,18
7200,station wagon,2004,automatic,170,150000,diesel,Mercedes_Benz,no,12
1200,small car,2004,manual,113,150000,petrol,Renault,no,12
990,sedan,1977,manual,90,70000,petrol,Opel,no,39
1600,convertible,1996,manual,90,150000,petrol,Mazda,unknown,20
2300,van,2001,manual,113,150000,other,Opel,no,15
15999,coupe,2013,manual,160,50000,petrol,Volkswagen,no,3
5499,sedan,2007,manual,105,125000,petrol,Mazda,no,9
14950,suv,2009,manual,173,125000,diesel,Mazda,no,7
7190,small car,2010,manual,75,90000,diesel,Volkswagen,no,6
3999,sedan,2002,manual,170,150000,petrol,Ford,no,14
3790,convertible,2005,manual,163,150000,petrol,Renault,no,11
4499,sedan,2002,manual,122,150000,lpg,Opel,no,14
6700,convertible,1999,manual,193,150000,petrol,BMW,no,17
9990,station wagon,2010,automatic,197,150000,diesel,BMW,no,6
3850,small car,2005,automatic,113,20000,diesel,Sonstige_Autos,no,11
17950,coupe,2011,manual,177,30000,diesel,BMW,no,5
1550,sedan,2000,manual,101,150000,diesel,Volkswagen,no,16
2900,coupe,1999,manual,150,150000,petrol,BMW,no,17
5950,sedan,2007,manual,170,150000,diesel,Volkswagen,unknown,9
7900,station wagon,2005,automatic,272,150000,lpg,Mercedes_Benz,no,11
1999,sedan,1997,manual,150,150000,petrol,BMW,unknown,19
32900,coupe,1982,automatic,200,40000,petrol,Sonstige_Autos,no,34
4200,van,2003,manual,131,150000,diesel,Volkswagen,no,13
6900,station wagon,2011,manual,95,150000,diesel,Opel,no,5
4850,small car,2010,manual,69,150000,petrol,Volkswagen,no,6
750,small car,1994,manual,113,150000,petrol,Volkswagen,unknown,22
30800,sedan,2015,automatic,185,20000,diesel,Volkswagen,no,1
1600,station wagon,2001,manual,107,150000,petrol,Renault,no,15
23950,coupe,2009,automatic,292,125000,petrol,Mercedes_Benz,no,7
9850,sedan,2010,manual,140,50000,petrol,Opel,no,6
15500,suv,2011,manual,150,60000,diesel,Renault,no,5
750,van,1997,automatic,174,150000,petrol,Ford,yes,19
4500,convertible,2002,automatic,113,150000,petrol,Mercedes_Benz,no,14
35900,station wagon,2011,automatic,400,70000,petrol,Sonstige_Autos,no,5
3495,small car,2008,manual,60,50000,petrol,Citroen,yes,8
5500,sedan,2005,manual,177,150000,diesel,BMW,yes,11
3650,suv,2003,Unknown,140,150000,diesel,Kia,unknown,13
800,small car,1996,manual,113,150000,other,Opel,no,20
4550,van,2006,automatic,120,150000,other,Opel,no,10
2800,station wagon,2002,automatic,180,150000,diesel,Audi,unknown,14
23999,small car,2013,manual,220,30000,petrol,Volkswagen,no,3
3200,Unknown,2016,manual,113,40000,other,Fiat,unknown,0
1250,small car,1999,manual,113,150000,petrol,Renault,no,17
6990,station wagon,2006,manual,170,150000,diesel,BMW,no,10
12500,station wagon,2008,automatic,143,150000,diesel,Audi,no,8
5100,coupe,2010,automatic,71,60000,petrol,Smart,no,6
1250,van,2004,manual,90,150000,diesel,Citroen,unknown,12
3990,convertible,1999,manual,131,90000,petrol,Fiat,no,17
7200,station wagon,2004,manual,170,150000,lpg,Audi,no,12
11200,sedan,2003,manual,231,150000,petrol,BMW,no,13
1450,small car,1999,manual,60,150000,petrol,Peugeot,no,17
3650,Unknown,2016,manual,163,150000,petrol,Mercedes_Benz,no,0
6900,small car,2005,manual,115,125000,petrol,Audi,unknown,11
2700,small car,2005,manual,75,150000,petrol,Seat,unknown,11
7995,sedan,2011,manual,110,125000,diesel,Opel,no,5
690,small car,1997,manual,113,150000,petrol,Renault,yes,19
10000,sedan,2012,manual,177,150000,diesel,Audi,no,4
10350,station wagon,2009,manual,163,150000,diesel,BMW,no,7
4350,van,2006,manual,90,125000,petrol,Opel,no,10
10990,van,2012,manual,140,150000,diesel,Volkswagen,no,4
2299,sedan,2000,automatic,101,150000,petrol,Volkswagen,no,16
799,sedan,1996,Unknown,75,150000,petrol,Daewoo,unknown,20
5999,convertible,2006,manual,90,125000,petrol,MINI,no,10
61950,coupe,2010,automatic,345,70000,petrol,Porsche,no,6
2400,station wagon,2004,manual,131,150000,diesel,Audi,no,12
5000,Unknown,2016,manual,140,150000,diesel,Audi,unknown,0
1450,coupe,1997,manual,102,125000,petrol,BMW,no,19
7900,small car,2011,manual,105,70000,diesel,Seat,no,5
550,sedan,2001,automatic,113,150000,other,Alfa_Romeo,no,15
650,small car,1997,Unknown,106,150000,other,Opel,no,19
3800,convertible,2004,manual,90,100000,petrol,Opel,no,12
590,small car,1999,manual,113,150000,petrol,Volkswagen,unknown,17
600,small car,2000,manual,65,125000,petrol,Opel,yes,16
7500,coupe,2004,automatic,200,150000,petrol,Volkswagen,unknown,12
3200,Unknown,2016,manual,90,150000,petrol,Opel,no,0
2500,convertible,1992,Unknown,98,150000,petrol,Volkswagen,no,24
2400,small car,2007,manual,68,125000,petrol,Peugeot,no,9
900,Unknown,2016,manual,113,5000,petrol,Opel,unknown,0
1350,sedan,1998,manual,150,150000,petrol,Volkswagen,no,18
550,sedan,1996,manual,113,150000,petrol,Citroen,unknown,20
5000,station wagon,2004,Unknown,143,150000,petrol,Mercedes_Benz,no,12
950,small car,1997,manual,113,150000,petrol,Opel,no,19
500,sedan,1995,manual,122,150000,petrol,Mercedes_Benz,no,21
850,sedan,1997,Unknown,75,150000,petrol,Seat,unknown,19
13990,sedan,2014,manual,110,20000,petrol,Seat,no,2
1850,sedan,2001,manual,101,150000,petrol,Seat,no,15
999,sedan,2000,manual,115,150000,petrol,Skoda,no,16
4990,coupe,1969,Unknown,113,5000,other,Opel,yes,47
4450,small car,2010,manual,68,30000,petrol,Citroen,no,6
4500,convertible,2004,manual,136,125000,petrol,Sonstige_Autos,no,12
1650,small car,2003,manual,113,100000,petrol,Volkswagen,no,13
500,small car,1994,manual,113,150000,petrol,Volkswagen,unknown,22
750,station wagon,1997,manual,118,150000,petrol,BMW,no,19
21000,sedan,2015,automatic,110,20000,diesel,Volkswagen,no,1
1699,convertible,1999,manual,75,150000,petrol,Opel,no,17
5500,convertible,2001,automatic,192,150000,other,BMW,no,15
2600,station wagon,2004,manual,131,150000,diesel,Audi,no,12
2900,station wagon,1996,automatic,113,150000,diesel,Mercedes_Benz,no,20
2100,sedan,2002,manual,101,150000,diesel,Volkswagen,unknown,14
6100,van,2005,automatic,140,150000,diesel,Volkswagen,no,11
5799,sedan,2011,manual,60,80000,petrol,Skoda,no,5
700,station wagon,1997,manual,125,150000,petrol,Volkswagen,no,19
4999,small car,2006,manual,109,150000,diesel,Peugeot,no,10
500,Unknown,2015,Unknown,113,5000,other,Volkswagen,unknown,1
1150,small car,2001,manual,113,150000,petrol,Ford,no,15
5444,station wagon,2003,manual,177,150000,diesel,Mercedes_Benz,no,13
700,station wagon,2002,manual,140,150000,other,Volvo,yes,14
4490,small car,2008,manual,80,125000,petrol,Opel,no,8
700,station wagon,1999,manual,101,150000,other,Skoda,yes,17
33900,van,2008,manual,174,150000,diesel,Volkswagen,no,8
5990,convertible,2000,manual,163,150000,petrol,Volvo,no,16
8990,convertible,2011,manual,86,40000,petrol,Fiat,no,5
3690,Unknown,1995,Unknown,113,150000,diesel,Fiat,unknown,21
3490,small car,2009,manual,65,100000,petrol,Nissan,no,7
1690,sedan,1999,manual,107,150000,petrol,Renault,no,17
950,small car,1997,manual,60,150000,petrol,Ford,no,19
13999,coupe,2010,manual,150,70000,diesel,Alfa_Romeo,no,6
2300,station wagon,2006,Unknown,105,150000,petrol,Opel,yes,10
8800,station wagon,2008,manual,140,150000,diesel,Volkswagen,no,8
